url,title,rating,reviewsCount,cuisine,location/lat,location/lng
https://www.google.com/maps/place/Lido+Italy+Restaurant/data=!4m7!3m6!1s0x145823ff533d21cf:0xe3f46da4454b01bd!8m2!3d30.0146063!4d31.4995976!16s%2Fg%2F11j4ffbq9_!19sChIJzyE9U_8jWBQRvQFLRaRt9OM?authuser=0&hl=en&rclk=1,Lido Italy Restaurant,4.0,101,Italian,30.0146063,31.4995976
https://www.google.com/maps/place/Porta+D%27oro/data=!4m7!3m6!1s0x145823a3a151b67b:0x28905fa1a5b8dfc7!8m2!3d30.028348!4d31.4797126!16s%2Fg%2F11tjps7y85!19sChIJe7ZRoaMjWBQRx9-4paFfkCg?authuser=0&hl=en&rclk=1,Porta D'oro,4.3,241,Italian,30.028348,31.4797126
https://www.google.com/maps/place/White+%28The+Waterway+2%29/data=!4m7!3m6!1s0x145823a3d1b05099:0x64d33afd4ad703ae!8m2!3d30.0292392!4d31.4825514!16s%2Fg%2F11fj3h1j6r!19sChIJmVCw0aMjWBQRrgPXSv0602Q?authuser=0&hl=en&rclk=1,White (The Waterway 2),4.3,779,Shopping mall,30.0292392,31.4825514
https://www.google.com/maps/place/Sauce+Diner+Egypt/data=!4m7!3m6!1s0x14583d95ab313b9b:0xfa15f040804ffe5e!8m2!3d30.0094375!4d31.4010625!16s%2Fg%2F11s5h5vwl7!19sChIJmzsxq5U9WBQRXv5PgEDwFfo?authuser=0&hl=en&rclk=1,Sauce Diner Egypt,4.3,235,American,30.0094375,31.4010625
https://www.google.com/maps/place/RAF+Specialty+Coffee/data=!4m7!3m6!1s0x14583d68a4c5ce9d:0x7ed267a791440c69!8m2!3d29.9910489!4d31.4343608!16s%2Fg%2F11kq4x5n_f!19sChIJnc7FpGg9WBQRaQxEkadn0n4?authuser=0&hl=en&rclk=1,RAF Specialty Coffee,4.7,160,Coffee shop,29.9910489,31.4343608
https://www.google.com/maps/place/Sauce+Diner+Egypt/data=!4m7!3m6!1s0x14583d95ab313b9b:0xfa15f040804ffe5e!8m2!3d30.0094375!4d31.4010625!16s%2Fg%2F11s5h5vwl7!19sChIJmzsxq5U9WBQRXv5PgEDwFfo?authuser=0&hl=en&rclk=1,Sauce Diner Egypt,4.3,235,American,30.0094375,31.4010625
https://www.google.com/maps/place/Olives+Restaurant/data=!4m7!3m6!1s0x14583cefe4af3639:0x41e96ad38839460f!8m2!3d30.0176927!4d31.4118819!16s%2Fg%2F11cmsr_0xt!19sChIJOTav5O88WBQRD0Y5iNNq6UE?authuser=0&hl=en&rclk=1,Olives Restaurant,4.1,439,Lebanese,30.0176927,31.4118819
https://www.google.com/maps/place/ORA+Restobar/data=!4m7!3m6!1s0x1458229bb126789d:0x2fd1e5d9ee9537b8!8m2!3d30.0456106!4d31.4760268!16s%2Fg%2F11dxb0jxr0!19sChIJnXgmsZsiWBQRuDeV7tnl0S8?authuser=0&hl=en&rclk=1,ORA Restobar,3.9,602,Restaurant,30.0456106,31.4760268
https://www.google.com/maps/place/Lucca+Italian+Restaurant/data=!4m7!3m6!1s0x14583d6650eed755:0xab33fbd8c8b1458f!8m2!3d30.0604366!4d31.419492!16s%2Fg%2F11cm_cvk1p!19sChIJVdfuUGY9WBQRj0WxyNj7M6s?authuser=0&hl=en&rclk=1,Lucca Italian Restaurant,4.3,156,Italian,30.0604366,31.419492
https://www.google.com/maps/place/Tesla+Restaurant+and+Cafe/data=!4m7!3m6!1s0x1458239a00733b17:0xca5e609f5a1024a6!8m2!3d30.0267028!4d31.4655123!16s%2Fg%2F11rnbz_jy3!19sChIJFztzAJojWBQRpiQQWp9gXso?authuser=0&hl=en&rclk=1,Tesla Restaurant and Cafe,4.5,50,Fast Food,30.0267028,31.4655123
https://www.google.com/maps/place/Oya+Lounge/data=!4m7!3m6!1s0x14583ce5599f8069:0x8e1482b558b1f5bb!8m2!3d30.0182956!4d31.412211!16s%2Fg%2F11bzr8bkdv!19sChIJaYCfWeU8WBQRu_WxWLWCFI4?authuser=0&hl=en&rclk=1,Oya Lounge,4.2,348,Restaurant,30.0182956,31.412211
https://www.google.com/maps/place/Eatery/data=!4m7!3m6!1s0x14583cfd7d136631:0x80874a78250f3e18!8m2!3d30.0291152!4d31.4090733!16s%2Fg%2F11c1n3htmj!19sChIJMWYTff08WBQRGD4PJXhKh4A?authuser=0&hl=en&rclk=1,Eatery,4.4,"1,842",Restaurant,30.0291152,31.4090733
https://www.google.com/maps/place/Karvin+Massala/data=!4m7!3m6!1s0x14582225e2e46709:0xe562d0d361e48625!8m2!3d30.0079863!4d31.5310395!16s%2Fg%2F11dzdgh1hv!19sChIJCWfk4iUiWBQRJYbkYdPQYuU?authuser=0&hl=en&rclk=1,Karvin Massala,4.2,468,Indian,30.0079863,31.5310395
https://www.google.com/maps/place/Enab+Beirut/data=!4m7!3m6!1s0x14583cfd6c86f5cf:0xabe83f4255455938!8m2!3d30.0278792!4d31.4097961!16s%2Fg%2F11c2pnq7pl!19sChIJz_WGbP08WBQROFlFVUI_6Ks?authuser=0&hl=en&rclk=1,Enab Beirut,3.9,"2,406",Lebanese,30.0278792,31.4097961
https://www.google.com/maps/place/Crave/data=!4m7!3m6!1s0x14582290be4fab53:0x33522e1691d1640e!8m2!3d30.0416688!4d31.4754608!16s%2Fg%2F11cmdhxnld!19sChIJU6tPvpAiWBQRDmTRkRYuUjM?authuser=0&hl=en&rclk=1,Crave,4.3,"1,142",Restaurant,30.0416688,31.4754608
https://www.google.com/maps/place/San+Marino+Pizza+%26+Pasta+New+Cairo/data=!4m7!3m6!1s0x14583df9c0966829:0x191d876d17518bdf!8m2!3d30.0092732!4d31.4239726!16s%2Fg%2F11tnd76lqw!19sChIJKWiWwPk9WBQR34tRF22HHRk?authuser=0&hl=en&rclk=1,San Marino Pizza & Pasta New Cairo,4.6,192,Italian,30.0092732,31.4239726
https://www.google.com/maps/place/MADO/data=!4m7!3m6!1s0x1458235f9d3367d5:0xebad22624ad54d1a!8m2!3d30.0249939!4d31.4807023!16s%2Fg%2F11jbn5b2fk!19sChIJ1WcznV8jWBQRGk3VSmIires?authuser=0&hl=en&rclk=1,MADO,4.7,"1,446",Turkish,30.0249939,31.4807023
https://www.google.com/maps/place/Espresso+Lab/data=!4m7!3m6!1s0x14582259178244e7:0x880ef940ea0cd110!8m2!3d30.0210086!4d31.4948777!16s%2Fg%2F11c5bhdtlg!19sChIJ50SCF1kiWBQRENEM6kD5Dog?authuser=0&hl=en&rclk=1,Espresso Lab,4.4,"1,456",Cafe,30.0210086,31.4948777
https://www.google.com/maps/place/Aroma+Ritz/data=!4m7!3m6!1s0x14582399c634aa63:0x7e03f7769cdc004d!8m2!3d30.028279!4d31.4863285!16s%2Fg%2F11hzqhkh5p!19sChIJY6o0xpkjWBQRTQDcnHb3A34?authuser=0&hl=en&rclk=1,Aroma Ritz,4.4,485,Restaurant,30.028279,31.4863285
https://www.google.com/maps/place/Seagull+Restaurant+NewCairo/data=!4m7!3m6!1s0x145823b829b0aa77:0xe6711b861da6e8c7!8m2!3d30.0292717!4d31.4766873!16s%2Fg%2F11s0t5_ghl!19sChIJd6qwKbgjWBQRx-imHYYbceY?authuser=0&hl=en&rclk=1,Seagull Restaurant NewCairo,4.9,"2,445",Seafood,30.0292717,31.4766873
https://www.google.com/maps/place/Classic+Rock+Coffee+Co/data=!4m7!3m6!1s0x14583d854f1308bb:0x9a74c1685f3495e2!8m2!3d29.991582!4d31.4330126!16s%2Fg%2F11l8p8g1sm!19sChIJuwgTT4U9WBQR4pU0X2jBdJo?authuser=0&hl=en&rclk=1,Classic Rock Coffee Co,4.3,234,Restaurant,29.991582,31.4330126
https://www.google.com/maps/place/%D9%85%D9%87%D8%B1%D8%A7%D8%AC%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x14583ce70cb1b7bb:0xcfd12454797105b3!8m2!3d30.018676!4d31.4215043!16s%2Fg%2F11dzw7j076!19sChIJu7exDOc8WBQRswVxeVQk0c8?authuser=0&hl=en&rclk=1,مهراجا,4.2,"1,040",Indian,30.018676,31.4215043
https://www.google.com/maps/place/Red+Owl+restaurant+%26+cafe/data=!4m7!3m6!1s0x145819e3b4c8e55d:0x59f104b526498676!8m2!3d30.0587938!4d31.468514!16s%2Fg%2F11mtmmgd94!19sChIJXeXItOMZWBQRdoZJJrUE8Vk?authuser=0&hl=en&rclk=1,Red Owl restaurant & cafe,4.1,127,Family-friendly,30.0587938,31.468514
https://www.google.com/maps/place/El+Mohamady/data=!4m7!3m6!1s0x14583d84f68562e5:0x1bfbbe34e7a75a39!8m2!3d29.9921644!4d31.4335524!16s%2Fg%2F11qn4cjhw9!19sChIJ5WKF9oQ9WBQROVqn5zS--xs?authuser=0&hl=en&rclk=1,El Mohamady,4.3,"2,031",Restaurant,29.9921644,31.4335524
https://www.google.com/maps/place/900+degrees+%7C+Downtown+Mall/data=!4m7!3m6!1s0x14583ceff20e3a6f:0x66f8eef99b31f8bc!8m2!3d30.0173365!4d31.4121658!16s%2Fg%2F11c1x5x_30!19sChIJbzoO8u88WBQRvPgxm_nu-GY?authuser=0&hl=en&rclk=1,900 degrees | Downtown Mall,4.3,"1,490",Pizza,30.0173365,31.4121658
https://www.google.com/maps/place/Papa+Johns+Pizza/data=!4m7!3m6!1s0x145822f18eee1085:0x8d8d276c3c324db5!8m2!3d30.0587865!4d31.4903941!16s%2Fg%2F11g6njcnft!19sChIJhRDujvEiWBQRtU0yPGwnjY0?authuser=0&hl=en&rclk=1,Papa Johns Pizza,4.1,714,Pizza,30.0587865,31.4903941
https://www.google.com/maps/place/RICH+KITCH/data=!4m7!3m6!1s0x145819aef2fb23c9:0x4b410431a69dac8b!8m2!3d30.0720583!4d31.4741856!16s%2Fg%2F11tcd1888k!19sChIJySP78q4ZWBQRi6ydpjEEQUs?authuser=0&hl=en&rclk=1,RICH KITCH,4.6,329,Family-friendly,30.0720583,31.4741856
https://www.google.com/maps/place/Barbar+Lebanese+restaurant/data=!4m7!3m6!1s0x14583dfcf9932dfb:0x4a0b357bbc5806a1!8m2!3d30.0082021!4d31.4014903!16s%2Fg%2F11nt72gzfs!19sChIJ-y2T-fw9WBQRoQZYvHs1C0o?authuser=0&hl=en&rclk=1,Barbar Lebanese restaurant,4.1,"1,157",Lebanese,30.0082021,31.4014903
https://www.google.com/maps/place/The+Smokery/data=!4m7!3m6!1s0x14583c860351f431:0x779462e1cc7cc1a2!8m2!3d29.9928867!4d31.4142879!16s%2Fg%2F11b5phqbvf!19sChIJMfRRA4Y8WBQRosF8zOFilHc?authuser=0&hl=en&rclk=1,The Smokery,4.3,"1,470",Restaurant,29.9928867,31.4142879
https://www.google.com/maps/place/hundred+degrees+egypt/data=!4m7!3m6!1s0x145823b0d4f2f5b9:0x41d210a9b396c6e!8m2!3d30.0276767!4d31.4978088!16s%2Fg%2F11p5lfqbqk!19sChIJufXy1LAjWBQRbmw5mwohHQQ?authuser=0&hl=en&rclk=1,hundred degrees egypt,4.1,142,Cafe,30.0276767,31.4978088
https://www.google.com/maps/place/Balcona+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x1458178c28c58b85:0xdb0d10ee16c9e504!8m2!3d30.0697127!4d31.4413051!16s%2Fg%2F11j9741gpt!19sChIJhYvFKIwXWBQRBOXJFu4QDds?authuser=0&hl=en&rclk=1,Balcona Restaurant & Cafe,4.1,586,Restaurant,30.0697127,31.4413051
https://www.google.com/maps/place/The+Tap+East/data=!4m7!3m6!1s0x1458229bb3e44225:0x59c1507bd9b1185c!8m2!3d30.0455834!4d31.4761462!16s%2Fg%2F11csql5jpy!19sChIJJULks5siWBQRXBix2XtQwVk?authuser=0&hl=en&rclk=1,The Tap East,4.2,"3,041",Grill,30.0455834,31.4761462
https://www.google.com/maps/place/MeatMoot+New+Cairo/data=!4m7!3m6!1s0x145823264b4ce083:0x86ed9c6a0384e794!8m2!3d30.0281603!4d31.4776692!16s%2Fg%2F11s831_pp1!19sChIJg-BMSyYjWBQRlOeEA2qc7YY?authuser=0&hl=en&rclk=1,MeatMoot New Cairo,4.4,680,Restaurant,30.0281603,31.4776692
https://www.google.com/maps/place/Samba+Cafe+New+Cairo/data=!4m7!3m6!1s0x145822987ee359b7:0x27c46770ac78f7cf!8m2!3d30.0469377!4d31.4683724!16s%2Fg%2F11gbzbkxq5!19sChIJt1njfpgiWBQRz_d4rHBnxCc?authuser=0&hl=en&rclk=1,Samba Cafe New Cairo,4.1,204,Cafe,30.0469377,31.4683724
https://www.google.com/maps/place/Mo+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x1458413b07b98a17:0x812401df4fe47201!8m2!3d30.0085833!4d31.4880465!16s%2Fg%2F11sbmq4k40!19sChIJF4q5BztBWBQRAXLkT98BJIE?authuser=0&hl=en&rclk=1,Mo Restaurant & Cafe,4.0,24,Restaurant,30.0085833,31.4880465
https://www.google.com/maps/place/The+Lemon+Tree+%26+Co.+One+Ninety/data=!4m7!3m6!1s0x14583da130ff2c5b:0xe641c0e76164ac80!8m2!3d30.0140049!4d31.4066348!16s%2Fg%2F11rvhhvvs_!19sChIJWyz_MKE9WBQRgKxkYefAQeY?authuser=0&hl=en&rclk=1,The Lemon Tree & Co. One Ninety,3.8,604,Restaurant,30.0140049,31.4066348
https://www.google.com/maps/place/Lucille%27s/data=!4m7!3m6!1s0x14583debfd3b4da9:0xc38df49262b64379!8m2!3d30.0186665!4d31.4216994!16s%2Fg%2F11fk1k4q3s!19sChIJqU07_es9WBQReUO2YpL0jcM?authuser=0&hl=en&rclk=1,Lucille's,4.2,345,American,30.0186665,31.4216994
https://www.google.com/maps/place/BOSCO+Restaurant+Riverwalk/data=!4m7!3m6!1s0x1458233cea2a26df:0x486d5169097afbcb!8m2!3d30.0376498!4d31.4751672!16s%2Fg%2F11nnrzsqr4!19sChIJ3yYq6jwjWBQRy_t6CWlRbUg?authuser=0&hl=en&rclk=1,BOSCO Restaurant Riverwalk,4.2,139,Restaurant,30.0376498,31.4751672
https://www.google.com/maps/place/Pablo+%26+Abdo/data=!4m7!3m6!1s0x145815473244f1b5:0xd234a63ff4e123a7!8m2!3d30.0880863!4d31.3457419!16s%2Fg%2F11tn58tzl7!19sChIJtfFEMkcVWBQRpyPh9D-mNNI?authuser=0&hl=en&rclk=1,Pablo & Abdo,4.7,"5,487",Fast Food,30.0880863,31.3457419
https://www.google.com/maps/place/Cortigiano+Downtown/data=!4m7!3m6!1s0x14583ce55f1ea419:0x7ede1ef160357ac9!8m2!3d30.0174267!4d31.4119455!16s%2Fg%2F11b76fhhj8!19sChIJGaQeX-U8WBQRyXo1YPEe3n4?authuser=0&hl=en&rclk=1,Cortigiano Downtown,4.1,638,Restaurant,30.0174267,31.4119455
https://www.google.com/maps/place/SACHI+Heliopolis/data=!4m7!3m6!1s0x14583e26a870f6b7:0xf0688ccb9bacc1ad!8m2!3d30.0878716!4d31.3247099!16s%2Fg%2F11b6zv9gb2!19sChIJt_ZwqCY-WBQRrcGsm8uMaPA?authuser=0&hl=en&rclk=1,SACHI Heliopolis,4.6,"1,574",Fine Dining,30.0878716,31.3247099
https://www.google.com/maps/place/Don+Eatery+5A+by+Waterway/data=!4m7!3m6!1s0x14583d759e79782b:0x2cf97fe9528367f7!8m2!3d30.0085076!4d31.4025303!16s%2Fg%2F11smqjzg89!19sChIJK3h5nnU9WBQR92eDUul_-Sw?authuser=0&hl=en&rclk=1,Don Eatery 5A by Waterway,4.0,323,Asian,30.0085076,31.4025303
https://www.google.com/maps/place/Capital+Grill/data=!4m7!3m6!1s0x14583ccdd6f63ad1:0x81c64faded89808!8m2!3d30.0083467!4d31.4401971!16s%2Fg%2F124t1r5fy!19sChIJ0Tr21s08WBQRCJjY3vpkHAg?authuser=0&hl=en&rclk=1,Capital Grill,4.3,"2,442",Restaurant,30.0083467,31.4401971
https://www.google.com/maps/place/Pepenero+New+Cairo/data=!4m7!3m6!1s0x14582363524b7fc1:0x101c9fc318f80ada!8m2!3d30.0492156!4d31.4755645!16s%2Fg%2F11rpnv2mcl!19sChIJwX9LUmMjWBQR2gr4GMOfHBA?authuser=0&hl=en&rclk=1,Pepenero New Cairo,4.4,297,Italian,30.0492156,31.4755645
https://www.google.com/maps/place/Babel+Egypt/data=!4m7!3m6!1s0x14583dff430528f3:0x33d45a3061638413!8m2!3d30.0091311!4d31.4018533!16s%2Fg%2F11js7b1940!19sChIJ8ygFQ_89WBQRE4RjYTBa1DM?authuser=0&hl=en&rclk=1,Babel Egypt,4.8,"2,538",Diner,30.0091311,31.4018533
https://www.google.com/maps/place/Fuego+-+Grill+and+Sushi+bar+%28New+Cairo%29/data=!4m7!3m6!1s0x14582307b7a278cf:0x4593b1d4d4b7fbdb!8m2!3d30.0483928!4d31.4757186!16s%2Fg%2F11l3fb0grr!19sChIJz3iitwcjWBQR2_u31NSxk0U?authuser=0&hl=en&rclk=1,Fuego - Grill and Sushi bar (New Cairo),4.3,391,Restaurant,30.0483928,31.4757186
https://www.google.com/maps/place/KAZDORA+Shawarma+and+Potato/data=!4m7!3m6!1s0x145823b311764867:0x3d4e830754d3b217!8m2!3d30.0435585!4d31.4966601!16s%2Fg%2F11s1933mh3!19sChIJZ0h2EbMjWBQRF7LTVAeDTj0?authuser=0&hl=en&rclk=1,KAZDORA Shawarma and Potato,4.5,164,Shawarma restaurant,30.0435585,31.4966601
https://www.google.com/maps/place/Casareccio/data=!4m7!3m6!1s0x14581995ef709517:0x40878c9c964b6443!8m2!3d30.0767784!4d31.4530378!16s%2Fg%2F11h3dn6rz8!19sChIJF5Vw75UZWBQRQ2RLlpyMh0A?authuser=0&hl=en&rclk=1,Casareccio,4.3,857,Italian,30.0767784,31.4530378
https://www.google.com/maps/place/Seekh+Mashwy+%D8%B3%D9%8A%D8%AE+%D9%85%D8%B4%D9%88%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x1458230f1409fd8d:0x97040cd0091ac0a2!8m2!3d30.0292938!4d31.4765479!16s%2Fg%2F11sr7pv4hj!19sChIJjf0JFA8jWBQRosAaCdAMBJc?authuser=0&hl=en&rclk=1,Seekh Mashwy سيخ مشوي,4.4,700,Restaurant,30.0292938,31.4765479
https://www.google.com/maps/place/Aloush+New+Cairo+%D8%B9%D9%84%D9%88%D8%B4+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x145823b3a4f4d97d:0x54d45b45cbd43f9c!8m2!3d30.0496679!4d31.4756745!16s%2Fg%2F11g4dx37d4!19sChIJfdn0pLMjWBQRnD_Uy0Vb1FQ?authuser=0&hl=en&rclk=1,Aloush New Cairo علوش كافيه,3.9,73,Restaurant,30.0496679,31.4756745
https://www.google.com/maps/place/Chick%27in+El-Rehab/data=!4m7!3m6!1s0x145819e4ae5b3f93:0x2673ebb4dce741f4!8m2!3d30.0711236!4d31.5156892!16s%2Fg%2F11sq0b5kck!19sChIJkz9bruQZWBQR9EHn3LTrcyY?authuser=0&hl=en&rclk=1,Chick'in El-Rehab,4.4,10,Chicken,30.0711236,31.5156892
https://www.google.com/maps/place/Numa+-+New+Cairo/data=!4m7!3m6!1s0x145817d901d602fb:0xd4ea9096b838674!8m2!3d30.1014692!4d31.375917!16s%2Fg%2F11pvhpxq_p!19sChIJ-wLWAdkXWBQRdIaDawmpTg0?authuser=0&hl=en&rclk=1,Numa - New Cairo,2.8,5,Italian,30.1014692,31.375917
https://www.google.com/maps/place/TWO+SPOONS/data=!4m7!3m6!1s0x1458233d2541f6d3:0x359d5805c4ef5113!8m2!3d30.0499694!4d31.4755108!16s%2Fg%2F11k61s3fkb!19sChIJ0_ZBJT0jWBQRE1HvxAVYnTU?authuser=0&hl=en&rclk=1,TWO SPOONS,4.1,429,Restaurant,30.0499694,31.4755108
https://www.google.com/maps/place/Clams+and+Claws+Tagamo3/data=!4m7!3m6!1s0x14583ccdd46e1ef7:0xaba36713d4ed159b!8m2!3d30.0081439!4d31.4401705!16s%2Fg%2F11hcmk8fyr!19sChIJ9x5u1M08WBQRmxXt1BNno6s?authuser=0&hl=en&rclk=1,Clams and Claws Tagamo3,4.3,"1,847",Seafood,30.0081439,31.4401705
https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D8%B3%D9%85%D8%A7%D9%83+%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9+%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x145823bde25b8f55:0xe2a9e0ffa7105188!8m2!3d30.0249701!4d31.4846226!16s%2Fg%2F11h8d13kjt!19sChIJVY9b4r0jWBQRiFEQp__gqeI?authuser=0&hl=en&rclk=1,مطعم اسماك التجمع الخامس,4.4,966,Seafood,30.0249701,31.4846226
https://www.google.com/maps/place/Hanoi/data=!4m7!3m6!1s0x145823bf962e0cad:0x4739b1371e3e7d68!8m2!3d30.0425901!4d31.4757309!16s%2Fg%2F11t4rczlgc!19sChIJrQwulr8jWBQRaH0-HjexOUc?authuser=0&hl=en&rclk=1,Hanoi,4.4,96,Restaurant,30.0425901,31.4757309
https://www.google.com/maps/place/TLT+Bistro/data=!4m7!3m6!1s0x14583c868e9068bf:0xaccd1e668732bbab!8m2!3d29.99494!4d31.4049507!16s%2Fg%2F11c60mk9qq!19sChIJv2iQjoY8WBQRq7syh2Yezaw?authuser=0&hl=en&rclk=1,TLT Bistro,4.2,469,Restaurant,29.99494,31.4049507
https://www.google.com/maps/place/Sangria+Restaurant/data=!4m7!3m6!1s0x145823d7f14259b5:0xc863da8c9ccf0944!8m2!3d30.0465969!4d31.4756976!16s%2Fg%2F11tfjw0jfv!19sChIJtVlC8dcjWBQRRAnPnIzaY8g?authuser=0&hl=en&rclk=1,Sangria Restaurant,3.8,349,Mediterranean,30.0465969,31.4756976
https://www.google.com/maps/place/Santoku+Sushi+%26+Steak+House/data=!4m7!3m6!1s0x14583d07f212f06d:0xf793f427eec46066!8m2!3d30.0175904!4d31.4312278!16s%2Fg%2F11lh4xgypy!19sChIJbfAS8gc9WBQRZmDE7if0k_c?authuser=0&hl=en&rclk=1,Santoku Sushi & Steak House,4.3,147,Restaurant,30.0175904,31.4312278
https://www.google.com/maps/place/Yana+Restaurant/data=!4m7!3m6!1s0x14583d36077b6585:0x784e387dea344e93!8m2!3d30.0611083!4d31.4183071!16s%2Fg%2F11m__kw4bn!19sChIJhWV7BzY9WBQRk0406n04Tng?authuser=0&hl=en&rclk=1,Yana Restaurant,3.9,34,Asian Fusion,30.0611083,31.4183071
https://www.google.com/maps/place/900+degrees+%7C+Polaris/data=!4m7!3m6!1s0x145823a4cd869a1d:0xcb397bf424d951a8!8m2!3d30.0282516!4d31.4937958!16s%2Fg%2F11qqfb70kj!19sChIJHZqGzaQjWBQRqFHZJPR7Ocs?authuser=0&hl=en&rclk=1,900 degrees | Polaris,4.5,382,Pizza,30.0282516,31.4937958
https://www.google.com/maps/place/Clucks+restaurant/data=!4m7!3m6!1s0x14583d762e1c3261:0xd22df9f6cf258850!8m2!3d30.0098397!4d31.4070061!16s%2Fg%2F11tnh_ldzb!19sChIJYTIcLnY9WBQRUIglz_b5LdI?authuser=0&hl=en&rclk=1,Clucks restaurant,4.8,"1,067",Restaurant,30.0098397,31.4070061
